time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
4.247714759988779031e-04,3.126355974375173873e-07,-6.996840349085691160e-06,1.916985053615901879e+00,-5.679889400292333912e-01,3.222646719940156057e+00,-5.690887745638570916e-01,7.344893471633385303e-06,-5.690811845142655923e-01,-9.169816687146559175e-01,9.171659317679841106e-01,1.611323359965493029e+00
4.370206674654003197e-04,3.216327214425829993e-07,-3.408539613390891385e-06,1.916993716950352145e+00,-5.684350720086747133e-01,3.222658271052584400e+00,-5.690960520150518676e-01,3.482177355191230821e-06,-5.690904685436245503e-01,-9.169947458187288625e-01,9.171782202613015800e-01,1.611329135521706979e+00
4.515259992468524555e-04,3.322857753967558899e-07,-1.108338820340081020e-06,1.916997532816292704e+00,-5.687550219659012196e-01,3.222663358873762984e+00,-5.691177863751273325e-01,1.175809274668322341e-06,-5.691071758525892976e-01,-9.170038551819760242e-01,9.171874030326649940e-01,1.611331679432296271e+00
4.706506449032622232e-04,3.463302717092816552e-07,-1.847661320700534562e-06,1.916996265761822693e+00,-5.689294269389840730e-01,3.222661669467827394e+00,-5.690897264393769417e-01,1.875564678790669333e-06,-5.690828608898717000e-01,-9.169917804643356041e-01,9.171752954829883731e-01,1.611330834729328698e+00
4.904560307589275314e-04,3.608740512407206812e-07,2.911191038929409089e-06,1.917004571254478540e+00,-5.690212644577893331e-01,3.222672743457870581e+00,-5.690931186625779459e-01,2.912111059936621106e-06,-5.690968359496241247e-01,-9.170089822402661683e-01,9.171932648217472339e-01,1.611336371724350292e+00
5.004699444218487989e-04,3.682274932207929226e-07,-2.924334554936457058e-06,1.916996261627393228e+00,-5.690411123790484194e-01,3.222661663955255218e+00,-5.690877642760879818e-01,2.952452234265797935e-06,-5.690940496346715838e-01,-9.169984002338367191e-01,9.171799591018877651e-01,1.611330831973042388e+00
5.100068081463581243e-04,3.752305838215008360e-07,6.900987659843644704e-06,1.917009618100927737e+00,-5.690592082302349253e-01,3.222679472586369442e+00,-5.690918216763420912e-01,8.037668123775128977e-06,-5.690974399894384028e-01,-9.170048800548384893e-01,9.171901658306402805e-01,1.611339736288599500e+00
5.163609638007296511e-04,3.798965384650231480e-07,3.262049436702350015e-06,1.917008978859706447e+00,-5.690697036631306993e-01,3.222678620264753935e+00,-5.690940938169566365e-01,3.869011413894160521e-06,-5.690960496928191281e-01,-9.170051889639853071e-01,9.171867302088121399e-01,1.611339310127791746e+00
5.263768396927060497e-04,3.872513324325728353e-07,2.950856739889912796e-07,1.917000020289389761e+00,-5.690713405093181798e-01,3.222666675504509470e+00,-5.690866478298877151e-01,5.092062452098089252e-07,-5.690864254081069440e-01,-9.169896629742465555e-01,9.171728573896077430e-01,1.611333337747669514e+00
5.409422299310817552e-04,3.979468704087930440e-07,3.838369512270599719e-07,1.917000737204315186e+00,-5.690956866430789685e-01,3.222667631391062049e+00,-5.691057167993134325e-01,7.328854277106364774e-07,-5.690987101058225806e-01,-9.170033932913176367e-01,9.171870027671871206e-01,1.611333815690946025e+00
