time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
1.205424854246033581e-04,9.492017022111738199e-08,5.682600114859829722e-06,2.000008786239111380e+00,-5.999974750216330310e-01,3.333345028455307446e+00,-5.999978048991364554e-01,5.781735728408000588e-06,-6.000023199700182941e-01,-1.000008758405925180e+00,1.000210703000252277e+00,1.666672514222653723e+00
1.213087361628039182e-04,9.553317077104914912e-08,5.509409985893918170e-06,2.000009763056781686e+00,-5.999978590058719918e-01,3.333346330878848018e+00,-5.999985529104508997e-01,5.470907020099041076e-06,-6.000029222921138272e-01,-1.000010103932193584e+00,1.000211622272976664e+00,1.666673165434424009e+00
1.224934606446637922e-04,9.648095029369187221e-08,4.698341897227854637e-06,2.000010145213245050e+00,-5.999989865520470866e-01,3.333346840420791768e+00,-6.000001349059825850e-01,4.947036285079430134e-06,-6.000037357396031945e-01,-1.000011289333517572e+00,1.000211734093741311e+00,1.666673420205395884e+00
1.241543734384206667e-04,9.780968044053542117e-08,3.198477515038694394e-06,2.000008727025206046e+00,-6.000009774451064981e-01,3.333344949503434407e+00,-6.000021209335046901e-01,3.703254700537888977e-06,-6.000042815132913265e-01,-1.000010781469789833e+00,1.000209815560735516e+00,1.666672474746717203e+00
1.266358242248586893e-04,9.979484093784643644e-08,7.993673241303926468e-07,2.000004628479437940e+00,-6.000031338837998884e-01,3.333339484775825312e+00,-6.000037143237874071e-01,1.390959845459571943e-06,-6.000035648531679700e-01,-1.000006889209084537e+00,1.000204916323913951e+00,1.666669742382912656e+00
1.300115090469616190e-04,1.024953886159410215e-07,-2.497962892379938022e-06,1.999998157474084826e+00,-6.000042076169660454e-01,3.333330856768816464e+00,-6.000043533624266345e-01,3.467986896896911313e-06,-6.000010259125303502e-01,-9.999995976029913969e-01,1.000197344694997881e+00,1.666665428379408009e+00
1.307892422414312303e-04,1.031175751301019752e-07,-3.090220652306260885e-06,1.999996676415333852e+00,-6.000043035864848218e-01,3.333328882023844475e+00,-6.000043672589481236e-01,3.691109608888776666e-06,-6.000003536238041058e-01,-9.999978593773192204e-01,1.000195665883217400e+00,1.666664441006922237e+00
1.323787242726867728e-04,1.043891606704203513e-07,-3.795827161746168153e-06,1.999994229138966517e+00,-6.000041414551900987e-01,3.333325618988737027e+00,-6.000039057091577366e-01,4.147113729579513476e-06,-5.999989945044080786e-01,-9.999947072353944089e-01,1.000192982872111447e+00,1.666662809489368291e+00
1.352252518498096368e-04,1.066663825803070695e-07,-4.672359193058253032e-06,1.999991658565591912e+00,-6.000034200127939421e-01,3.333322191557621661e+00,-6.000032416615360686e-01,4.963749765284030062e-06,-5.999971101472074686e-01,-9.999910626441830264e-01,1.000190119554588364e+00,1.666661095773810830e+00
1.400028909417988445e-04,1.104884935986581161e-07,-6.046321499401384547e-06,1.999988770116437165e+00,-6.000033936901787435e-01,3.333318340292139137e+00,-6.000034978848778344e-01,6.330181984077476250e-06,-5.999954173836979932e-01,-9.999874543103083324e-01,1.000186772458435902e+00,1.666659170141069568e+00
