 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 1.97171807633779042e-06  9.99960200597199367e-01  1.01154671552213582e+00  1.00000000000000000e+00  1.28701833281758251e-05  1.22751626642556011e+00  2.01096614502747156e-01
 1.97776722932913367e-06  9.99961770336764699e-01  1.01133630091949112e+00  1.00000000000000000e+00  1.28756521872173153e-05  1.22751787924196165e+00  2.01182065425270423e-01
 1.98384875968762549e-06  9.99963301490564227e-01  1.01112825249623328e+00  1.00000000000000000e+00  1.28810372925771506e-05  1.22751945226798975e+00  2.01266207696517818e-01
 1.98995945807677221e-06  9.99964793953055375e-01  1.01092268446999589e+00  1.00000000000000000e+00  1.28863362476389361e-05  1.22752098539961585e+00  2.01349003869358195e-01
 1.99610305015970519e-06  9.99966249328020917e-01  1.01071947556344965e+00  1.00000000000000000e+00  1.28915527361455169e-05  1.22752248028878252e+00  2.01430511502273563e-01
 2.00227742757152472e-06  9.99967667788181025e-01  1.01051870015945999e+00  1.00000000000000000e+00  1.28966853974002087e-05  1.22752393711736563e+00  2.01510709334378146e-01
 2.00848542324008564e-06  9.99969050646253077e-01  1.01032027056801099e+00  1.00000000000000000e+00  1.29017370187086421e-05  1.22752535723810197e+00  2.01589640917322399e-01
 2.01472562399690383e-06  9.99970398231352253e-01  1.01012423676449292e+00  1.00000000000000000e+00  1.29067068662000435e-05  1.22752674099349890e+00  2.01667294784375617e-01
 2.02100019974639335e-06  9.99971711646088335e-01  1.00993053517299636e+00  1.00000000000000000e+00  1.29115970869253403e-05  1.22752808952032244e+00  2.01743704483208414e-01
 2.02730827844606853e-06  9.99972991326446681e-01  1.00973919753819241e+00  1.00000000000000000e+00  1.29164074086436369e-05  1.22752940327078952e+00  2.01818865760056809e-01
 2.03365158360291204e-06  9.99974238230454060e-01  1.00955017624229137e+00  1.00000000000000000e+00  1.29211395542915445e-05  1.22753068323303971e+00  2.01892805535805409e-01
 2.04002965424690433e-06  9.99975452861839087e-01  1.00936348984607438e+00  1.00000000000000000e+00  1.29257935795006859e-05  1.22753192992877613e+00  2.01965524679698222e-01
 2.04644390486025050e-06  9.99976636073946823e-01  1.00917910166031044e+00  1.00000000000000000e+00  1.29303709155796276e-05  1.22753314423851334e+00  2.02037045555931716e-01
 2.05289417905588938e-06  9.99977788408911272e-01  1.00899702101500033e+00  1.00000000000000000e+00  1.29348718424748202e-05  1.22753432672328633e+00  2.02107372538669144e-01
 2.05938167580809299e-06  9.99978910641505570e-01  1.00881721882532727e+00  1.00000000000000000e+00  1.29392975869113535e-05  1.22753547818280939e+00  2.02176524795489948e-01
 2.06590646526825665e-06  9.99980003332311740e-01  1.00863969799781050e+00  1.00000000000000000e+00  1.29436485803224016e-05  1.22753659919694069e+00  2.02244509067537548e-01
 2.07246959857877179e-06  9.99981067195514273e-01  1.00846443473635161e+00  1.00000000000000000e+00  1.29479259050537946e-05  1.22753769050306683e+00  2.02311342266465549e-01
 2.07907131701579521e-06  9.99982102796963201e-01  1.00829142746824219e+00  1.00000000000000000e+00  1.29521300940526831e-05  1.22753875268632817e+00  2.02377032719573219e-01
 2.08571257342872781e-06  9.99983110802775244e-01  1.00812065606275070e+00  1.00000000000000000e+00  1.29562621271839665e-05  1.22753978643464157e+00  2.02441595737249513e-01
 2.09239374095238248e-06  9.99984091775428241e-01  1.00795211581688804e+00  1.00000000000000000e+00  1.29603226045704882e-05  1.22754079232955338e+00  2.02505040696413868e-01
 2.09911571047143225e-06  9.99985046341728467e-01  1.00778578913092032e+00  1.00000000000000000e+00  1.29643124326729794e-05  1.22754177101850259e+00  2.02567381760515308e-01
 2.10587895926075532e-06  9.99985975055184717e-01  1.00762166910920170e+00  1.00000000000000000e+00  1.29682322551655412e-05  1.22754272307369328e+00  2.02628628986961656e-01
 2.11268434293652946e-06  9.99986878509462329e-01  1.00745973989374016e+00  1.00000000000000000e+00  1.29720829252109168e-05  1.22754364910841973e+00  2.02688795706420705e-01
 2.11953242360631527e-06  9.99987757245562991e-01  1.00729999304604645e+00  1.00000000000000000e+00  1.29758651138392069e-05  1.22754454968191107e+00  2.02747892403737723e-01
 2.12642404145665574e-06  9.99988611828419804e-01  1.00714241390016279e+00  1.00000000000000000e+00  1.29795796348421454e-05  1.22754542537784284e+00  2.02805931794408617e-01
 2.13335983012226492e-06  9.99989442784360971e-01  1.00698699292667126e+00  1.00000000000000000e+00  1.29832271754778406e-05  1.22754627674024475e+00  2.02862924616841384e-01
 2.14034062937902942e-06  9.99990250652803780e-01  1.00683371626713836e+00  1.00000000000000000e+00  1.29868085198623880e-05  1.22754710432647474e+00  2.02918883122849975e-01
 2.14736713552896305e-06  9.99991035944162943e-01  1.00668257361376834e+00  1.00000000000000000e+00  1.29903243638869387e-05  1.22754790866409125e+00  2.02973818185733595e-01
 2.15444019944454904e-06  9.99991799174727247e-01  1.00653355164837688e+00  1.00000000000000000e+00  1.29937754687105323e-05  1.22754869028658442e+00  2.03027741698602271e-01
 2.16156057444235121e-06  9.99992540838370525e-01  1.00638663950150908e+00  1.00000000000000000e+00  1.29971625336709579e-05  1.22754944970439972e+00  2.03080664588608933e-01
 2.16872913164803779e-06  9.99993261430082381e-01  1.00624182420694908e+00  1.00000000000000000e+00  1.30004863016924499e-05  1.22755018742903643e+00  2.03132598463944769e-01
 2.17594667814578868e-06  9.99993961426978273e-01  1.00609909448302814e+00  1.00000000000000000e+00  1.30037474720457346e-05  1.22755090395360478e+00  2.03183554250714882e-01
 2.18321411273601664e-06  9.99994641304181031e-01  1.00595843758453829e+00  1.00000000000000000e+00  1.30069467727078000e-05  1.22755159976908446e+00  2.03233543323559640e-01
 2.19053229482856093e-06  9.99995301522097924e-01  1.00581984192022600e+00  1.00000000000000000e+00  1.30100849005202968e-05  1.22755227535130351e+00  2.03282576570629925e-01
 2.19790215722334676e-06  9.99995942537147964e-01  1.00568329487318953e+00  1.00000000000000000e+00  1.30131625708454868e-05  1.22755293117191644e+00  2.03330665169461022e-01
 2.20532461157667898e-06  9.99996564793251275e-01  1.00554878461304775e+00  1.00000000000000000e+00  1.30161804765165867e-05  1.22755356768969670e+00  2.03377819945571942e-01
 2.21280063025480379e-06  9.99997168729092167e-01  1.00541629858610482e+00  1.00000000000000000e+00  1.30191393219300390e-05  1.22755418535796945e+00  2.03424051905157111e-01
 2.22033117819477561e-06  9.99997754772438574e-01  1.00528582477013950e+00  1.00000000000000000e+00  1.30220397948863752e-05  1.22755478461880063e+00  2.03469371795099857e-01
 2.22791727241616027e-06  9.99998323345067552e-01  1.00515735062914557e+00  1.00000000000000000e+00  1.30248825899829104e-05  1.22755536590803538e+00  2.03513790468483197e-01
 2.23555993309321816e-06  9.99998874858997744e-01  1.00503086397995101e+00  1.00000000000000000e+00  1.30276683893494106e-05  1.22755592965144733e+00  2.03557318583584723e-01
 2.24326022678685815e-06  9.99999409719829480e-01  1.00490635227152425e+00  1.00000000000000000e+00  1.30303978786342692e-05  1.22755647626815345e+00  2.03599966853660691e-01
 2.25101923149952213e-06  9.99999928324266318e-01  1.00478380318159277e+00  1.00000000000000000e+00  1.30330717338700498e-05  1.22755700616808205e+00  2.03641745841719735e-01
 2.25883806829331385e-06  1.00000043106239445e+00  1.00466320411863808e+00  1.00000000000000000e+00  1.30356906324220277e-05  1.22755751975430383e+00  2.03682666131594414e-01
 2.26671787625484329e-06  1.00000091831605542e+00  1.00454454263537341e+00  1.00000000000000000e+00  1.30382552439752963e-05  1.22755801742136916e+00  2.03722738187114172e-01
 2.27465983590515899e-06  1.00000139046042169e+00  1.00442780608234306e+00  1.00000000000000000e+00  1.30407662380831662e-05  1.22755849955691976e+00  2.03761972470049624e-01
 2.28266515133555219e-06  1.00000184786293667e+00  1.00431298189513929e+00  1.00000000000000000e+00  1.30432242779695467e-05  1.22755896654060681e+00  2.03800379343274357e-01
 2.29073506771020810e-06  1.00000229088441595e+00  1.00420005735307583e+00  1.00000000000000000e+00  1.30456300257415816e-05  1.22755941874521679e+00  2.03837969152212389e-01
 2.29887085862292506e-06  1.00000271987836631e+00  1.00408901977908793e+00  1.00000000000000000e+00  1.30479841381207455e-05  1.22755985653597688e+00  2.03874752158136802e-01
 2.30707383937351821e-06  1.00000313519176687e+00  1.00397985637104337e+00  1.00000000000000000e+00  1.30502872700548699e-05  1.22756028027135367e+00  2.03910738594607455e-01
 2.31534535815723101e-06  1.00000353716464230e+00  1.00387255434106892e+00  1.00000000000000000e+00  1.30525400717743992e-05  1.22756069030261994e+00  2.03945938621475142e-01
 2.32368680631642068e-06  1.00000392613062727e+00  1.00376710079731524e+00  1.00000000000000000e+00  1.30547431913022842e-05  1.22756108697443000e+00  2.03980362364098444e-01
 2.33209961236298448e-06  1.00000430241670912e+00  1.00366348284124451e+00  1.00000000000000000e+00  1.30568972724208768e-05  1.22756147062455945e+00  2.04014019881576414e-01
 2.34058525004244413e-06  1.00000466634364216e+00  1.00356168748491870e+00  1.00000000000000000e+00  1.30590029564129107e-05  1.22756184158432946e+00  2.04046921193951902e-01
 2.34914523459299470e-06  1.00000501822580956e+00  1.00346170171762861e+00  1.00000000000000000e+00  1.30610608806847479e-05  1.22756220017846629e+00  2.04079076260699349e-01
 2.35778112917181571e-06  1.00000535837153159e+00  1.00336351244913802e+00  1.00000000000000000e+00  1.30630716799511153e-05  1.22756254672541698e+00  2.04110494999236364e-01
 2.36649454276205185e-06  1.00000568708300341e+00  1.00326710655550921e+00  1.00000000000000000e+00  1.30650359852993311e-05  1.22756288153728721e+00  2.04141187270302227e-01
 2.37528713564653810e-06  1.00000600465653711e+00  1.00317247083834360e+00  1.00000000000000000e+00  1.30669544250325114e-05  1.22756320492008997e+00  2.04171162891133157e-01
 2.38416061844014633e-06  1.00000631138254548e+00  1.00307959205784947e+00  1.00000000000000000e+00  1.30688276240019316e-05  1.22756351717373002e+00  2.04200431625030349e-01
 2.39311675694118131e-06  1.00000660754573745e+00  1.00298845690320326e+00  1.00000000000000000e+00  1.30706562042146017e-05  1.22756381859220332e+00  2.04229003190853298e-01
 2.40215737223217894e-06  1.00000689342513738e+00  1.00289905201497898e+00  1.00000000000000000e+00  1.30724407843854399e-05  1.22756410946361894e+00  2.04256887256022618e-01
 2.41128434492822959e-06  1.00000716929424005e+00  1.00281136393562620e+00  1.00000000000000000e+00  1.30741819812063786e-05  1.22756439007035834e+00  2.04284093456349791e-01
 2.42049870920022613e-06  1.00000743539543890e+00  1.00272538754716023e+00  1.00000000000000000e+00  1.30758802423134714e-05  1.22756466066307657e+00  2.04310628786148168e-01
 2.42980559968056016e-06  1.00000769207922446e+00  1.00264108064528501e+00  1.00000000000000000e+00  1.30775367415690883e-05  1.22756492160222841e+00  2.04336511587017156e-01
 2.43920270531681176e-06  1.00000793948186173e+00  1.00255846936634430e+00  1.00000000000000000e+00  1.30791513045216830e-05  1.22756517303037715e+00  2.04361739133151421e-01
 2.44869610313933512e-06  1.00000817795994501e+00  1.00247750527999191e+00  1.00000000000000000e+00  1.30807252148554873e-05  1.22756541531394325e+00  2.04386331482117156e-01
 2.45828458617080761e-06  1.00000840767427590e+00  1.00239820389350198e+00  1.00000000000000000e+00  1.30822585045789634e-05  1.22756564862028572e+00  2.04410289134046380e-01
 2.46797344952545187e-06  1.00000862893942655e+00  1.00232052644282832e+00  1.00000000000000000e+00  1.30837522546101608e-05  1.22756587327287026e+00  2.04433628978283766e-01
 2.47776253347853651e-06  1.00000884193433826e+00  1.00224447942759598e+00  1.00000000000000000e+00  1.30852066678645244e-05  1.22756608945732149e+00  2.04456354185383188e-01
 2.48765647547538422e-06  1.00000904693905168e+00  1.00217003189047005e+00  1.00000000000000000e+00  1.30866226621308128e-05  1.22756629746179891e+00  2.04478479095793919e-01
 2.49765596379749704e-06  1.00000924414232073e+00  1.00209718384505564e+00  1.00000000000000000e+00  1.30880005596495293e-05  1.22756649748171420e+00  2.04500008744523815e-01
 2.50776521965326536e-06  1.00000943379838980e+00  1.00202590961699123e+00  1.00000000000000000e+00  1.30893411662353005e-05  1.22756668977881933e+00  2.04520955722426429e-01
 2.51798562276697860e-06  1.00000961609984307e+00  1.00195620463783119e+00  1.00000000000000000e+00  1.30906448849725457e-05  1.22756687455222990e+00  2.04541326327695949e-01
 2.52832116248199510e-06  1.00000979128103262e+00  1.00188804677369525e+00  1.00000000000000000e+00  1.30919124445892628e-05  1.22756705204330219e+00  2.04561131946707137e-01
 2.53877379429813375e-06  1.00000995953426797e+00  1.00182142825603160e+00  1.00000000000000000e+00  1.30931443014029511e-05  1.22756722245068284e+00  2.04580379709421056e-01
 2.54934741362388321e-06  1.00001012107794351e+00  1.00175632932102210e+00  1.00000000000000000e+00  1.30943411302418796e-05  1.22756738599934034e+00  2.04599080160029284e-01
 2.56004447340027761e-06  1.00001027610141979e+00  1.00169273996195662e+00  1.00000000000000000e+00  1.30955034216361775e-05  1.22756754288473768e+00  2.04617240963065244e-01
 2.57086888332520868e-06  1.00001042480982849e+00  1.00163064198286489e+00  1.00000000000000000e+00  1.30966318122222418e-05  1.22756769331819893e+00  2.04634872065972501e-01
 2.58182354567389578e-06  1.00001056738789629e+00  1.00157002379644178e+00  1.00000000000000000e+00  1.30977268138618456e-05  1.22756783749029785e+00  2.04651981466591276e-01
 2.59291247264842417e-06  1.00001070402936487e+00  1.00151086822272317e+00  1.00000000000000000e+00  1.30987890356678787e-05  1.22756797560062147e+00  2.04668578682310531e-01
 2.60413899117795259e-06  1.00001083491330034e+00  1.00145316254116179e+00  1.00000000000000000e+00  1.30998190021427391e-05  1.22756810783381498e+00  2.04684671908480248e-01
 2.61550729101401508e-06  1.00001096022337821e+00  1.00139689020812073e+00  1.00000000000000000e+00  1.31008173021119950e-05  1.22756823437907769e+00  2.04700270345499896e-01
 2.62702111739803291e-06  1.00001108013240869e+00  1.00134203767397412e+00  1.00000000000000000e+00  1.31017844668495561e-05  1.22756835541452802e+00  2.04715382294524267e-01
 2.63868490477895830e-06  1.00001119481495659e+00  1.00128858876962212e+00  1.00000000000000000e+00  1.31027210698008307e-05  1.22756847111995127e+00  2.04730016715637952e-01
 2.65050282549941894e-06  1.00001130443726227e+00  1.00123652932212481e+00  1.00000000000000000e+00  1.31036276450565382e-05  1.22756858166662552e+00  2.04744181954008397e-01
 2.66247962197796138e-06  1.00001140916548903e+00  1.00118584335622351e+00  1.00000000000000000e+00  1.31045047540013016e-05  1.22756868722564572e+00  2.04757886781270382e-01
 2.67461991550917195e-06  1.00001150915917902e+00  1.00113651621411748e+00  1.00000000000000000e+00  1.31053529308799106e-05  1.22756878796132507e+00  2.04771139544998648e-01
 2.68692881921346341e-06  1.00001160457663651e+00  1.00108853198915271e+00  1.00000000000000000e+00  1.31061727272579400e-05  1.22756888403662323e+00  2.04783948863405368e-01
 2.69941143735939462e-06  1.00001169557069591e+00  1.00104187563030012e+00  1.00000000000000000e+00  1.31069646757550180e-05  1.22756897560888301e+00  2.04796323058672264e-01
 2.71207331883274332e-06  1.00001178229223320e+00  1.00099653121218735e+00  1.00000000000000000e+00  1.31077293196269857e-05  1.22756906283336931e+00  2.04808270619171812e-01
 2.72492009656443015e-06  1.00001186488744187e+00  1.00095248335090203e+00  1.00000000000000000e+00  1.31084671886697785e-05  1.22756914586052823e+00  2.04819799822965498e-01
 2.73795782546070893e-06  1.00001194350012290e+00  1.00090971604007017e+00  1.00000000000000000e+00  1.31091788188545629e-05  1.22756922483829189e+00  2.04830919044602738e-01
 2.75119272491897176e-06  1.00001201826994257e+00  1.00086821360171441e+00  1.00000000000000000e+00  1.31098647363454815e-05  1.22756929991032937e+00  2.04841636505398328e-01
 2.76463143378207247e-06  1.00001208933392816e+00  1.00082795990360185e+00  1.00000000000000000e+00  1.31105254705170759e-05  1.22756937121755083e+00  2.04851960476829548e-01
 2.77828082907211465e-06  1.00001215682536215e+00  1.00078893899721977e+00  1.00000000000000000e+00  1.31111615433622767e-05  1.22756943889699754e+00  2.04861899115035828e-01
