time,state,candidate,next,inverse,geometry,residual,clock_a,clock_b
1.271928440836572023e-04,7.937003770711914541e-01,7.937003770713492168e-01,7.937005230738590766e-01,1.259921286279424901e+00,1.259920579645747107e+00,9.999994451445888277e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.272928440836572047e-04,7.937003762774897941e-01,7.937003762776487781e-01,7.937005230738590766e-01,1.259921287539347956e+00,1.259920577125902108e+00,9.999994421445859150e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.273928440836570987e-04,7.937003754837881342e-01,7.937003754839480063e-01,7.937005230738589656e-01,1.259921288799271899e+00,1.259920574606057109e+00,9.999994391445831132e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.274928440836569927e-04,7.937003746900868073e-01,7.937003746902474566e-01,7.937005230738590766e-01,1.259921290059194066e+00,1.259920572086212998e+00,9.999994361445804225e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.275928440836569951e-04,7.937003738963851474e-01,7.937003738965467958e-01,7.937005230738590766e-01,1.259921291319118009e+00,1.259920569566367998e+00,9.999994331445780649e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.276928440836568892e-04,7.937003731026833764e-01,7.937003731028462461e-01,7.937005230738590766e-01,1.259921292579041063e+00,1.259920567046522999e+00,9.999994301445753742e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.277928440836568916e-04,7.937003723089816054e-01,7.937003723091458074e-01,7.937005230738589656e-01,1.259921293838965006e+00,1.259920564526678000e+00,9.999994271445725724e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.278928440836568127e-04,7.937003715152797234e-01,7.937003715154449246e-01,7.937005230738589656e-01,1.259921295098888061e+00,1.259920562006833000e+00,9.999994241445693266e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.279864220418283963e-04,7.937003707725501789e-01,7.937003707727162682e-01,7.937005230738590766e-01,1.259921296277898062e+00,1.259920559648812999e+00,9.999994213372283003e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.280021588541666901e-04,7.937003706476470910e-01,7.937003706478129583e-01,7.937005230738590766e-01,1.259921296476169905e+00,1.259920559252269978e+00,9.999994208651230565e-01,1.295312500001251976e+00,0.000000000000000000e+00
1.280040518900551084e-04,7.937003706326222208e-01,7.937003902243446873e-01,7.937005230738598538e-01,1.259921296500019938e+00,1.259920559204569024e+00,9.999994208083325953e-01,2.431134033052238852e+00,0.000000000000000000e+00
1.280076981201166975e-04,7.937003706036815931e-01,7.937004306101244078e-01,7.937005230738596318e-01,1.259921296545960967e+00,1.259920559112688965e+00,9.999994206989448742e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.280678440836547976e-04,7.937003701263034561e-01,7.937005274194575133e-01,7.937005230738605199e-01,1.259921297303751020e+00,1.259920557597105084e+00,9.999994188945644513e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.281678440836546916e-04,7.937003693326027953e-01,7.937005229580880172e-01,7.937005230738612971e-01,1.259921298563672964e+00,1.259920555077262083e+00,9.999994158945626488e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.282678440836546941e-04,7.937003685389022456e-01,7.937005229947395879e-01,7.937005230738619632e-01,1.259921299823594909e+00,1.259920552557419970e+00,9.999994128945619565e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.283678440836545881e-04,7.937003677452014738e-01,7.937005229944906759e-01,7.937005230738621853e-01,1.259921301083517076e+00,1.259920550037578080e+00,9.999994098945618193e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.284678440836545905e-04,7.937003669515010351e-01,7.937005229944926743e-01,7.937005230738628514e-01,1.259921302343437910e+00,1.259920547517735967e+00,9.999994068945620151e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.285678440836545116e-04,7.937003661578001523e-01,7.937005229944926743e-01,7.937005230738628514e-01,1.259921303603360077e+00,1.259920544997894076e+00,9.999994038945626551e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.286678440836544869e-04,7.937003653640993805e-01,7.937005229944926743e-01,7.937005230738628514e-01,1.259921304863282021e+00,1.259920542478051964e+00,9.999994008945634061e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.287678440836544081e-04,7.937003645703986088e-01,7.937005229944926743e-01,7.937005230738628514e-01,1.259921306123203966e+00,1.259920539958210073e+00,9.999993978945638240e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.288067395833334045e-04,7.937003642616845545e-01,7.937005229944925633e-01,7.937005230738625183e-01,1.259921306613257963e+00,1.259920538978104965e+00,9.999993967276986639e-01,1.956250000002540013e+00,0.000000000000000000e+00
1.288081525166829080e-04,7.937003642504701917e-01,7.937005229902454051e-01,7.937005230738626294e-01,1.259921306631059057e+00,1.259920538942502111e+00,9.999993966853106819e-01,1.108489990251658952e+00,0.000000000000000000e+00
1.288112591227212969e-04,7.937003642258132485e-01,7.937005229661228123e-01,7.937005230738627404e-01,1.259921306670199970e+00,1.259920538864220063e+00,9.999993965921127881e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.288528440836581045e-04,7.937003638957523810e-01,7.937005226360617227e-01,7.937005230738622963e-01,1.259921307194139084e+00,1.259920537816342945e+00,9.999993953445633910e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.289528440836581070e-04,7.937003631020509431e-01,7.937005218423607289e-01,7.937005230738614081e-01,1.259921308454061917e+00,1.259920535296499056e+00,9.999993923445626987e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.290528440836580010e-04,7.937003623083497272e-01,7.937005210486598461e-01,7.937005230738610750e-01,1.259921309713984972e+00,1.259920532776654944e+00,9.999993893445618953e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.291528440836578950e-04,7.937003615146484004e-01,7.937005202549588523e-01,7.937005230738610750e-01,1.259921310973906916e+00,1.259920530256811055e+00,9.999993863445609810e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.292528440836578974e-04,7.937003607209467404e-01,7.937005194612578585e-01,7.937005230738610750e-01,1.259921312233831081e+00,1.259920527736966944e+00,9.999993833445591784e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.293528440836577914e-04,7.937003599272454135e-01,7.937005186675573087e-01,7.937005230738602979e-01,1.259921313493753026e+00,1.259920525217121945e+00,9.999993803445577090e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.294528440836577939e-04,7.937003591335440866e-01,7.937005178738562039e-01,7.937005230738602979e-01,1.259921314753676080e+00,1.259920522697278056e+00,9.999993773445556844e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.295528440836576879e-04,7.937003583398427597e-01,7.937005170801554321e-01,7.937005230738604089e-01,1.259921316013598913e+00,1.259920520177433056e+00,9.999993743445534378e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.296528440836576903e-04,7.937003575461413218e-01,7.937005162864545493e-01,7.937005230738604089e-01,1.259921317273521968e+00,1.259920517657590056e+00,9.999993713445514132e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.297528440836576114e-04,7.937003567524401060e-01,7.937005154927537776e-01,7.937005230738604089e-01,1.259921318533445023e+00,1.259920515137745056e+00,9.999993683445496107e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.298528440836575868e-04,7.937003559587385570e-01,7.937005146990530058e-01,7.937005230738602979e-01,1.259921319793368077e+00,1.259920512617900945e+00,9.999993653445480302e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.299528440836575079e-04,7.937003551650374522e-01,7.937005139053521230e-01,7.937005230738604089e-01,1.259921321053290022e+00,1.259920510098057056e+00,9.999993623445457835e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300015000000000122e-04,7.937003547788544777e-01,7.937005135191692595e-01,7.937005230738604089e-01,1.259921321666318095e+00,1.259920508872002909e+00,9.999993608848674054e-01,0.000000000000000000e+00,8.999999999979076959e-01
1.300027028299966957e-04,7.937003570751102188e-01,7.937005135096226738e-01,7.937005230772543607e-01,1.259921318021238079e+00,1.259920508852468979e+00,9.999993608487895980e-01,0.000000000000000000e+00,1.621697998040487088e+00
1.300055396240232947e-04,7.937003939957960608e-01,7.937005134871075729e-01,7.937005236742401548e-01,1.259921259413280037e+00,1.259920510676296956e+00,9.999993607721648914e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.300278440836548127e-04,7.937005058636437127e-01,7.937005133100778487e-01,7.937005455299234180e-01,1.259921081834104895e+00,1.259920579516466965e+00,9.999993632519615927e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.301278440836547068e-04,7.937005124610500006e-01,7.937005125163772989e-01,7.937006295988349169e-01,1.259921071361377098e+00,1.259920851654195095e+00,9.999994637906419737e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.302278440836547092e-04,7.937005117238964402e-01,7.937005117226765272e-01,7.937006476528245535e-01,1.259921072531535069e+00,1.259920949943597046e+00,9.999996249715544794e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.303278440836546032e-04,7.937005109289616556e-01,7.937005109289756444e-01,7.937006328670239697e-01,1.259921073793415891e+00,1.259920983918570103e+00,9.999997592474979546e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.304278440836546056e-04,7.937005101352746506e-01,7.937005101352746506e-01,7.937006058816329368e-01,1.259921075053314965e+00,1.259920994606545941e+00,9.999998457403618257e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.305278440836544996e-04,7.937005093415735457e-01,7.937005093415736567e-01,7.937005791617768313e-01,1.259921076313238020e+00,1.259920996866791931e+00,9.999998937480760741e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.306278440836545021e-04,7.937005085478726629e-01,7.937005085478727739e-01,7.937005581271413535e-01,1.259921077573159076e+00,1.259920996076927979e+00,9.999999174709464089e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.307278440836543961e-04,7.937005077541721132e-01,7.937005077541721132e-01,7.937005436499402489e-01,1.259921078833079910e+00,1.259920994183187037e+00,9.999999276841790019e-01,0.000000000000000000e+00,3.000000000000000000e+00
1.308055000000000133e-04,7.937005071378163690e-01,7.937005071378161469e-01,7.937005362099549544e-01,1.259921079811483935e+00,1.259920992420104024e+00,9.999999306016962297e-01,0.000000000000000000e+00,2.700000000001375078e+00
1.308074779866537124e-04,7.937005071221172603e-01,7.937005071221168162e-01,7.937005360565407841e-01,1.259921079836404889e+00,1.259920992373420923e+00,9.999999306386192499e-01,0.000000000000000000e+00,1.513208007814456080e+00
1.308101798746745114e-04,7.937005071006726364e-01,7.937005071006717483e-01,7.937005358494904073e-01,1.259921079870446103e+00,1.259920992309556009e+00,9.999999306867564108e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.308213321044917883e-04,7.937005070121567751e-01,7.937005070121565531e-01,7.937005350254502378e-01,1.259921080010955929e+00,1.259920992044794907e+00,9.999999308579302637e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.309128440836580950e-04,7.937005062858244475e-01,7.937005062858250026e-01,7.937005298560995126e-01,1.259921081163936973e+00,1.259920989821990966e+00,9.999999309642167988e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.310128440836579890e-04,7.937005054921227876e-01,7.937005054921244529e-01,7.937005266040287887e-01,1.259921082423860028e+00,1.259920987336984100e+00,9.999999294228189006e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.311128440836579914e-04,7.937005046984210166e-01,7.937005046984235701e-01,7.937005248578486993e-01,1.259921083683783083e+00,1.259920984829749901e+00,9.999999270645543170e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.312128440836579125e-04,7.937005039047192456e-01,7.937005039047225763e-01,7.937005239529881795e-01,1.259921084943705916e+00,1.259920982314467919e+00,9.999999243420180095e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.313128440836578879e-04,7.937005031110173636e-01,7.937005031110216935e-01,7.937005234977776436e-01,1.259921086203628970e+00,1.259920979796272933e+00,9.999999214602525166e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.314128440836578090e-04,7.937005023173154816e-01,7.937005023173208107e-01,7.937005232744456240e-01,1.259921087463552913e+00,1.259920977277025012e+00,9.999999185100154619e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.315128440836578114e-04,7.937005015236138217e-01,7.937005015236200389e-01,7.937005231672086270e-01,1.259921088723475968e+00,1.259920974757394951e+00,9.999999155307370824e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.316128440836577054e-04,7.937005007299120507e-01,7.937005007299194892e-01,7.937005231166688324e-01,1.259921089983399023e+00,1.259920972237627890e+00,9.999999125392849963e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.317128440836577079e-04,7.937004999362102797e-01,7.937004999362184954e-01,7.937005230932363542e-01,1.259921091243320967e+00,1.259920969717809980e+00,9.999999095427812845e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.318128440836576019e-04,7.937004991425085088e-01,7.937004991425176126e-01,7.937005230825275870e-01,1.259921092503244022e+00,1.259920967197974084e+00,9.999999065441995683e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.319128440836576043e-04,7.937004983488067378e-01,7.937004983488168408e-01,7.937005230776960074e-01,1.259921093763167965e+00,1.259920964678131972e+00,9.999999035447698637e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.320128440836574983e-04,7.937004975551049668e-01,7.937004975551160690e-01,7.937005230755410645e-01,1.259921095023091020e+00,1.259920962158286972e+00,9.999999005449955458e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.321128440836573923e-04,7.937004967614031958e-01,7.937004967614152973e-01,7.937005230745904916e-01,1.259921096283014075e+00,1.259920959638441973e+00,9.999998975450830052e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.322128440836573948e-04,7.937004959677014249e-01,7.937004959677147475e-01,7.937005230741748241e-01,1.259921097542936907e+00,1.259920957118596974e+00,9.999998945451155086e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.323128440836572888e-04,7.937004951739996539e-01,7.937004951740136427e-01,7.937005230739945238e-01,1.259921098802859962e+00,1.259920954598749976e+00,9.999998915451254744e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.324128440836572912e-04,7.937004943802978829e-01,7.937004943803127599e-01,7.937005230739171413e-01,1.259921100062783017e+00,1.259920952078904977e+00,9.999998885451271136e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.325128440836572123e-04,7.937004935865961119e-01,7.937004935866119881e-01,7.937005230738837236e-01,1.259921101322706960e+00,1.259920949559057979e+00,9.999998855451244228e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.326128440836571876e-04,7.937004927928943410e-01,7.937004927929111053e-01,7.937005230738697348e-01,1.259921102582630015e+00,1.259920947039212091e+00,9.999998825451209550e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.327128440836571088e-04,7.937004919991925700e-01,7.937004919992103336e-01,7.937005230738635175e-01,1.259921103842553070e+00,1.259920944519365982e+00,9.999998795451172651e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.328128440836571112e-04,7.937004912054907990e-01,7.937004912055097838e-01,7.937005230738614081e-01,1.259921105102475902e+00,1.259920941999520094e+00,9.999998765451127980e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.329128440836570052e-04,7.937004904117889170e-01,7.937004904118090121e-01,7.937005230738602979e-01,1.259921106362398957e+00,1.259920939479675095e+00,9.999998735451084420e-01,0.000000000000000000e+00,0.000000000000000000e+00
